ticket_id,user_id,created_date,priority,category,first_response_hours,resolution_hours
30621,10652,2023-12-02,High,Bug,6.0,20.2
30622,45353,2025-08-03,Medium,How To,1.5,7.6
30623,31611,2025-10-07,Medium,Bug,4.2,32.3
30624,40294,2023-06-24,Low,Bug,6.9,27.8
30625,1623,2023-01-29,Medium,Integrations,7.0,18.8
30626,11028,2023-09-17,Low,Billing,2.1,50.0
30627,46647,2022-08-22,Low,Integrations,2.8,13.9
30628,11689,2022-11-18,Low,Performance,7.4,14.5
30629,30118,2025-12-13,Low,Integrations,3.7,29.4
30630,36428,2022-05-23,Low,Performance,1.9,31.9
30631,17151,2024-11-26,Low,Performance,14.0,17.6
30632,18517,2025-11-24,Medium,Performance,10.8,11.0
30633,20658,2024-03-22,Low,Billing,4.8,56.0
30634,31634,2022-02-21,Low,Integrations,6.5,6.4
30635,3705,2025-10-18,High,How To,1.3,26.1
30636,32155,2023-12-25,Low,Bug,2.8,22.2
30637,2769,2025-12-29,High,Billing,3.7,9.9
30638,12315,2025-09-15,Medium,Integrations,4.7,31.7
30639,34424,2023-01-21,Medium,Performance,4.5,17.8
30640,26215,2023-12-27,High,Billing,9.4,16.5
30641,18667,2022-09-14,Medium,Billing,1.6,45.4
30642,25275,2023-11-12,Low,Billing,1.1,16.5
30643,7116,2024-09-02,High,How To,2.0,35.5
30644,34897,2022-04-17,Low,Billing,5.0,12.0
30645,45130,2022-02-09,High,Billing,1.6,20.7
30646,44923,2023-11-28,Urgent,Integrations,8.2,30.8
30647,47804,2023-09-01,High,How To,0.7,35.2
30648,42432,2025-11-12,Medium,How To,1.3,26.1
30649,39842,2023-08-16,Low,How To,2.4,25.5
30650,7551,2025-06-19,Low,Bug,3.9,25.5
30651,33238,2024-04-13,Medium,Bug,2.0,7.6
30652,48955,2022-09-29,Low,Performance,3.6,34.5
30653,1284,2023-09-11,High,Billing,3.3,6.2
30654,24721,2024-07-31,High,How To,0.4,55.1
30655,29994,2022-12-19,Low,Billing,2.0,26.4
30656,38563,2024-10-29,Low,Bug,5.0,7.5
30657,44980,2022-11-09,Medium,Bug,8.2,42.7
30658,17237,2022-10-08,Low,Performance,1.6,11.9
30659,18854,2022-11-12,High,Billing,5.4,25.8
30660,35425,2023-06-03,Medium,Performance,4.1,54.7
30661,40088,2025-01-28,Low,Integrations,6.2,29.2
30662,11426,2024-02-18,Low,Billing,7.7,50.2
30663,24668,2025-01-23,Low,Billing,6.0,9.0
30664,30784,2022-07-13,Medium,How To,11.6,18.2
30665,35042,2025-02-25,High,Integrations,10.2,24.3
30666,18952,2022-07-31,Medium,Integrations,1.3,33.9
30667,8372,2023-11-09,High,How To,0.3,30.2
30668,17786,2024-05-08,High,How To,18.3,36.5
30669,26591,2022-07-01,Low,Integrations,8.3,10.3
30670,13615,2025-10-15,High,How To,1.4,11.9
30671,14597,2025-06-30,Low,Billing,2.2,17.1
30672,31331,2024-09-30,Medium,Performance,5.6,31.8
30673,23715,2025-02-10,Low,Bug,3.4,7.5
30674,43832,2023-08-26,Low,Billing,5.2,11.2
30675,32828,2024-02-18,Low,Billing,5.0,9.5
30676,43872,2024-10-26,Medium,Billing,3.8,22.0
30677,13527,2023-02-13,Medium,Performance,13.7,58.4
30678,49671,2024-11-24,Low,Bug,5.6,26.8
30679,25697,2023-04-14,Medium,How To,3.6,6.8
30680,45614,2023-12-06,Medium,Integrations,2.8,51.8
30681,46516,2023-12-11,Low,Bug,1.6,16.4
30682,8745,2025-08-26,Low,Bug,3.9,41.1
30683,30488,2023-12-31,Low,Performance,4.9,16.0
30684,3117,2024-07-01,Low,Billing,5.8,12.6
30685,19646,2023-08-11,Medium,How To,8.7,39.8
30686,2219,2022-11-07,Low,How To,7.4,4.2
30687,29130,2023-01-24,Medium,Billing,1.5,35.4
30688,40734,2022-03-20,High,Performance,1.6,37.0
30689,45892,2024-01-14,Medium,Performance,6.1,18.0
30690,26236,2024-01-19,Low,Integrations,1.1,8.2
30691,12466,2023-07-20,Medium,How To,10.2,11.6
30692,23141,2025-10-12,Urgent,Billing,10.5,8.7
30693,15568,2022-01-14,Medium,How To,3.5,6.7
30694,42492,2022-09-02,High,Performance,5.8,37.2
30695,26777,2025-11-25,Medium,Billing,20.5,5.2
30696,5661,2023-07-10,Medium,Performance,2.5,18.9
30697,10865,2023-05-16,High,Billing,6.5,14.6
30698,5327,2023-12-13,Medium,Performance,10.1,12.5
30699,29388,2024-03-16,High,How To,9.5,13.5
30700,29160,2023-10-22,Low,Integrations,4.2,50.8
30701,48370,2024-09-24,Medium,How To,1.1,5.4
30702,31792,2025-01-09,Low,Integrations,5.4,44.6
30703,47501,2022-06-10,Urgent,Integrations,4.8,17.2
30704,41325,2023-10-30,Low,Bug,6.8,55.6
30705,36813,2024-09-29,Low,How To,10.1,13.0
30706,25573,2022-01-15,Low,Performance,3.2,14.3
30707,28035,2023-02-20,High,Billing,3.4,32.6
30708,24753,2025-02-11,Low,Performance,5.1,17.5
30709,34286,2022-03-11,Low,Bug,2.0,11.0
30710,12419,2024-03-18,Medium,Integrations,6.8,31.2
30711,20734,2024-10-24,Low,Billing,4.6,6.0
30712,40604,2022-06-12,Medium,Integrations,4.5,4.8
30713,32370,2023-04-25,Medium,How To,2.5,14.2
30714,24997,2022-08-14,Medium,How To,4.1,21.9
30715,36098,2022-09-06,Low,Performance,20.5,35.9
30716,25471,2024-07-25,Medium,Integrations,16.3,26.9
30717,44992,2024-12-09,Medium,Bug,3.3,28.6
30718,6585,2022-11-17,High,Billing,2.1,40.7
30719,15720,2024-03-03,Low,How To,6.7,2.3
30720,34156,2024-08-24,High,Integrations,3.4,7.9
30721,21109,2024-08-15,Medium,Billing,0.6,34.7
30722,22599,2025-09-28,Low,Integrations,2.6,15.7
30723,49152,2024-11-18,Low,How To,1.1,25.8
30724,47108,2022-06-20,Medium,Integrations,2.6,15.8
30725,2235,2022-03-07,High,Integrations,5.0,21.9
30726,8796,2022-04-01,Low,How To,7.3,7.7
30727,20698,2024-09-04,Medium,Billing,3.1,27.1
30728,20705,2025-07-14,Medium,Integrations,8.1,26.7
30729,27599,2023-04-13,Low,Integrations,3.6,36.1
30730,14647,2025-11-25,Medium,Integrations,4.3,11.7
30731,35729,2025-04-28,Medium,Billing,3.8,11.3
30732,34547,2024-05-07,Low,Bug,4.3,20.9
30733,41639,2024-12-12,High,How To,9.3,6.4
30734,14204,2025-09-23,High,Billing,7.3,20.5
30735,31112,2024-03-12,Urgent,How To,0.5,13.3
30736,49128,2023-06-23,Medium,Billing,2.5,12.0
30737,37834,2025-05-31,Medium,Bug,4.8,15.8
30738,23154,2022-02-28,Medium,Bug,1.5,20.2
30739,45214,2025-02-14,Urgent,Bug,6.8,6.1
30740,31449,2022-12-05,Low,Integrations,5.2,24.0
30741,41176,2023-09-15,Medium,How To,4.6,20.3
30742,40320,2025-12-22,Low,Performance,6.1,30.4
30743,10122,2025-04-23,High,Integrations,8.9,16.8
30744,40156,2024-10-16,Low,How To,3.1,11.8
30745,2116,2022-01-02,High,Integrations,7.1,8.2
30746,46495,2025-01-05,Low,How To,1.3,18.3
30747,24601,2024-12-10,Urgent,Billing,1.1,2.5
30748,38256,2023-05-13,Medium,Billing,7.1,15.0
30749,37836,2023-06-01,Urgent,How To,3.1,11.9
30750,37999,2022-03-26,Low,How To,11.0,13.9
30751,36035,2025-06-30,Medium,Integrations,12.1,10.5
30752,30450,2025-01-17,Medium,Performance,9.4,2.8
30753,36636,2024-11-20,Medium,Bug,10.2,14.2
30754,247,2025-11-14,Medium,Integrations,0.2,27.7
30755,21444,2025-07-23,Low,How To,8.1,49.1
30756,33054,2023-05-04,High,Performance,10.6,24.8
30757,2150,2023-03-07,Medium,Integrations,2.1,29.8
30758,39300,2023-08-12,Low,Bug,5.1,23.8
30759,10550,2022-03-05,Low,Billing,1.4,31.5
30760,42372,2022-05-15,Low,Performance,2.0,4.8
30761,2614,2024-02-10,Medium,Performance,3.5,27.6
30762,20734,2022-04-08,Medium,Performance,5.1,42.0
30763,32833,2024-03-06,Medium,Billing,3.1,33.1
30764,47592,2024-09-30,Medium,Integrations,7.1,7.7
30765,47819,2025-03-16,High,Performance,0.7,40.9
30766,47740,2024-02-15,Low,Performance,9.2,13.8
30767,8223,2024-03-20,Low,Integrations,17.6,16.5
30768,48848,2025-04-30,High,Performance,4.4,26.2
30769,49993,2023-12-25,Urgent,Performance,12.7,79.5
30770,624,2022-01-28,Medium,Bug,17.4,61.0
30771,49496,2025-10-19,Medium,Performance,1.8,7.2
30772,48793,2022-06-18,High,Bug,5.8,36.1
30773,34394,2022-03-07,Low,Billing,3.6,4.7
30774,47684,2025-11-17,Medium,How To,3.2,12.3
30775,16345,2024-07-23,Medium,Performance,1.9,18.4
30776,21014,2024-08-14,Low,How To,4.9,25.5
30777,20655,2025-05-29,Low,Performance,2.2,18.0
30778,38606,2025-08-16,Urgent,Performance,16.8,24.8
30779,12469,2024-09-07,Medium,How To,12.6,60.0
30780,48447,2025-05-06,Low,Performance,5.1,14.7
30781,14593,2024-02-27,Medium,Bug,5.2,21.4
30782,31422,2025-11-08,Medium,Integrations,6.0,18.7
30783,40689,2024-04-23,Medium,Integrations,7.2,13.1
30784,12984,2023-11-02,Low,How To,4.5,24.9
30785,47533,2025-05-27,Medium,Performance,6.0,10.2
30786,20988,2025-01-02,High,Performance,3.8,19.6
30787,1796,2024-08-16,Low,How To,9.2,14.4
30788,7921,2022-05-05,High,Bug,1.5,29.0
30789,44129,2023-03-16,Medium,Billing,11.7,20.1
30790,24123,2022-08-18,Low,Bug,4.3,16.7
30791,42743,2024-05-02,Low,Billing,4.5,37.8
30792,28476,2025-08-18,Medium,How To,1.0,13.2
30793,14854,2025-07-07,Medium,How To,1.4,34.5
30794,49233,2023-08-28,Low,Integrations,2.8,28.7
30795,45076,2022-03-15,Medium,Bug,11.3,12.8
30796,27322,2023-05-12,Low,How To,1.6,18.4
30797,23827,2022-03-08,Medium,Billing,3.7,25.9
30798,4915,2025-11-25,Low,Bug,3.0,15.8
30799,47347,2023-04-18,Medium,How To,1.9,5.6
30800,8251,2022-11-24,Medium,How To,10.3,26.1
30801,13659,2023-03-06,Low,Integrations,1.1,48.7
30802,12383,2022-03-31,Medium,Billing,4.4,32.5
30803,1635,2024-05-21,Low,Billing,8.1,45.1
30804,28436,2023-10-12,Urgent,Bug,3.3,23.9
30805,22295,2022-01-17,Medium,Billing,3.5,14.6
30806,35881,2024-06-07,Low,Bug,6.1,25.2
30807,48211,2024-02-13,Medium,Performance,2.6,24.0
30808,35667,2025-07-26,Medium,Bug,5.1,16.8
30809,47611,2022-04-08,High,Performance,5.7,20.1
30810,2142,2024-04-16,Medium,Performance,4.1,39.6
30811,18161,2025-02-19,Low,Performance,2.5,20.3
30812,44931,2023-03-05,Low,Integrations,6.0,37.7
30813,17845,2025-03-31,Medium,Integrations,4.5,28.8
30814,43205,2022-09-29,Low,Performance,15.9,9.9
30815,10846,2024-11-12,Medium,Billing,8.1,25.5
30816,10973,2022-06-20,High,Integrations,1.1,39.9
30817,18000,2023-10-09,Low,Performance,12.5,30.2
30818,30726,2025-07-14,Medium,How To,13.6,43.2
30819,34066,2025-04-04,Low,How To,6.7,44.6
30820,34637,2022-03-18,High,Bug,1.5,11.0
30821,23427,2022-12-16,High,How To,3.5,35.1
30822,22599,2023-10-09,High,Performance,4.1,30.3
30823,35203,2024-02-10,Medium,Integrations,6.1,36.5
30824,43431,2024-03-11,High,Integrations,2.2,26.4
30825,45227,2023-01-22,Low,Billing,0.2,9.2
30826,48544,2022-08-31,Medium,How To,4.4,11.7
30827,9206,2022-03-24,High,Bug,6.4,19.5
30828,21919,2025-07-08,Medium,Billing,3.4,9.6
30829,44571,2024-08-21,Medium,Performance,6.3,17.0
30830,48302,2024-06-10,High,Performance,8.1,21.9
30831,13231,2024-04-14,Low,Integrations,4.4,14.7
30832,7832,2024-04-21,Low,Billing,1.2,6.6
30833,43730,2024-06-25,Low,Billing,13.2,25.4
30834,45463,2024-06-24,Medium,Billing,4.2,31.5
30835,43849,2024-12-03,Medium,How To,2.4,15.3
30836,37901,2024-02-12,Low,Performance,9.4,6.1
30837,11208,2024-02-19,Low,Billing,8.0,28.2
30838,14116,2024-04-18,Low,Integrations,2.2,48.7
30839,42463,2025-02-27,High,Billing,5.0,17.4
30840,18772,2022-10-18,Medium,Billing,0.9,27.1
30841,22443,2024-08-12,Medium,Performance,9.5,13.5
30842,42188,2024-05-03,Medium,Billing,9.4,23.4
30843,17266,2024-11-27,Medium,Integrations,3.0,9.5
30844,11862,2024-04-02,Medium,Billing,7.1,39.0
30845,46812,2022-03-20,High,Integrations,2.7,15.0
30846,13325,2022-04-08,Low,Performance,5.4,18.5
30847,25108,2022-07-14,Low,Performance,3.2,54.2
30848,24430,2022-02-16,Medium,Bug,6.1,25.6
30849,42440,2025-08-19,Low,Performance,2.0,35.6
30850,21707,2023-12-27,Medium,How To,8.2,1.0
30851,38190,2025-01-13,Medium,Bug,3.4,22.9
30852,44068,2025-04-08,Medium,How To,12.0,14.8
30853,3755,2024-06-02,Low,Performance,4.5,13.4
30854,6936,2025-10-21,Low,Billing,6.3,25.2
30855,27680,2023-07-02,High,Integrations,2.2,8.0
30856,11748,2025-03-04,Medium,Bug,6.0,27.3
30857,26512,2024-05-10,Low,Bug,4.0,24.9
30858,17982,2025-07-07,Medium,Integrations,1.9,5.5
30859,7381,2024-11-17,Medium,How To,1.5,10.2
30860,42384,2025-04-13,Medium,Bug,2.2,5.4
30861,42865,2025-03-05,Medium,Performance,6.9,14.0
30862,4822,2022-10-26,Medium,Integrations,8.1,30.9
30863,47122,2023-03-02,Medium,How To,8.1,17.4
30864,26203,2024-05-21,Medium,How To,7.8,20.3
30865,36720,2025-08-02,Medium,Billing,1.6,5.6
30866,14783,2022-01-29,Medium,Integrations,6.6,52.6
30867,5912,2025-06-13,Low,How To,2.8,21.3
30868,40860,2024-12-07,High,Integrations,3.6,27.5
30869,49633,2024-02-03,Medium,How To,4.1,20.8
30870,41385,2025-09-10,Medium,How To,3.6,17.9
30871,17167,2024-03-09,Medium,Billing,1.8,8.4
30872,30036,2025-06-22,Low,Bug,4.6,43.2
30873,45802,2022-05-05,Low,Performance,0.8,49.5
30874,38649,2022-01-30,Low,Billing,4.8,51.9
30875,10923,2023-11-14,Medium,Billing,0.7,27.8
30876,21321,2023-02-10,Low,How To,3.1,15.1
30877,22324,2024-04-29,Medium,Bug,3.0,25.5
30878,47258,2025-08-25,Medium,How To,5.9,20.9
30879,44843,2023-03-17,Medium,Performance,13.1,42.1
30880,15218,2022-04-23,Medium,How To,3.0,25.0
30881,38924,2023-11-08,Low,Bug,4.2,27.6
30882,12549,2023-03-09,Medium,Billing,12.9,24.3
30883,19283,2024-02-15,High,Integrations,4.8,27.8
30884,46464,2022-05-23,Medium,Bug,4.4,16.2
30885,8886,2022-04-07,Low,Performance,1.2,26.1
30886,2907,2022-08-23,Medium,Integrations,9.7,5.8
30887,32197,2025-09-19,Medium,Performance,7.7,26.7
30888,37648,2024-09-28,Low,How To,3.4,40.8
30889,30053,2024-07-09,Medium,Billing,1.8,9.3
30890,25267,2024-01-30,Medium,How To,6.2,61.2
30891,34172,2025-03-22,High,Billing,4.3,30.2
30892,33993,2022-05-21,Urgent,Performance,7.1,63.6
30893,47492,2025-07-24,Medium,Billing,14.9,4.1
30894,47405,2023-04-18,Low,Integrations,2.7,15.2
30895,6793,2023-05-29,Medium,Billing,12.6,28.5
30896,26744,2023-09-08,Medium,Billing,4.3,33.3
30897,29822,2025-07-19,Low,How To,1.6,18.9
30898,13440,2025-03-14,High,Bug,4.0,41.6
30899,11600,2022-10-12,Low,Performance,2.6,26.6
30900,4431,2022-02-02,High,How To,4.6,26.7
30901,18085,2025-07-12,Low,Bug,5.3,11.2
30902,32584,2022-03-22,Medium,How To,2.0,19.5
30903,27972,2024-04-14,Low,Performance,7.7,21.2
30904,4829,2024-10-23,Medium,Billing,2.9,17.7
30905,17118,2023-12-19,Medium,Billing,0.2,8.4
30906,3388,2022-08-03,Medium,Billing,0.7,16.0
30907,19667,2024-04-20,Urgent,Integrations,3.4,26.1
30908,28489,2024-10-28,Medium,Performance,8.9,24.4
30909,9447,2025-03-10,Low,Billing,2.4,4.2
30910,21941,2024-01-02,Medium,Performance,3.9,8.1
30911,18542,2025-07-12,Low,Performance,3.4,4.0
30912,8021,2022-10-28,Medium,Bug,3.9,15.6
30913,48075,2023-01-27,Medium,How To,3.5,41.7
30914,6467,2023-02-01,Low,Bug,14.5,25.7
30915,35548,2023-03-07,Low,How To,1.7,8.9
30916,26629,2025-02-13,Medium,How To,2.3,35.3
30917,9799,2023-05-21,Medium,Billing,13.1,37.0
30918,15190,2025-02-03,Medium,Bug,2.3,11.4
30919,35791,2023-04-04,Medium,Performance,4.0,30.9
30920,1861,2025-07-15,High,How To,3.0,6.5
30921,23570,2023-07-25,High,How To,5.9,35.2
30922,15618,2023-01-11,Urgent,Integrations,9.9,44.2
30923,42312,2022-06-26,Low,Billing,5.3,22.4
30924,29439,2023-10-28,Medium,How To,4.9,29.5
30925,26488,2024-02-23,Low,Bug,8.4,32.9
30926,44410,2024-11-02,Medium,How To,2.1,21.7
30927,8418,2025-12-22,Medium,Performance,12.8,21.6
30928,48275,2023-02-19,High,How To,9.4,27.9
30929,43432,2024-10-15,Low,Billing,11.6,46.6
30930,44954,2024-11-01,Medium,How To,5.7,22.5
30931,48258,2023-12-06,Urgent,Performance,2.9,14.4
30932,24832,2022-01-09,Urgent,Integrations,9.4,53.1
30933,46753,2024-04-01,High,Integrations,3.0,35.4
30934,6575,2024-11-11,Medium,Bug,2.0,19.2
30935,24043,2023-03-15,Medium,Bug,4.9,25.0
30936,5629,2024-03-29,Medium,Billing,0.4,10.7
30937,47541,2024-05-20,Medium,How To,4.0,7.2
30938,16328,2022-05-21,Medium,Performance,14.3,18.7
30939,6532,2024-04-09,Medium,Bug,3.6,15.5
30940,42052,2024-06-16,Low,Performance,6.0,24.9
30941,9787,2022-06-09,Low,Bug,2.3,13.9
30942,31806,2022-07-18,Low,How To,1.7,14.3
30943,49180,2024-07-27,Low,Billing,5.0,20.4
30944,25775,2024-12-15,Medium,How To,7.6,5.3
30945,21999,2022-10-11,Low,Performance,5.9,10.2
30946,11350,2025-04-26,High,Billing,6.3,38.0
30947,13587,2022-07-17,Low,Performance,7.5,11.6
30948,46195,2024-10-26,Low,Performance,14.9,30.1
30949,18031,2024-11-20,Low,How To,9.6,23.7
30950,8524,2025-08-23,Medium,How To,2.5,40.9
30951,32047,2022-10-10,Medium,How To,4.9,11.9
30952,656,2024-08-30,Medium,How To,1.5,22.0
30953,8241,2024-08-15,Low,Bug,3.5,4.0
30954,6687,2023-04-14,Low,How To,2.9,7.6
30955,21087,2024-12-25,Low,Billing,5.4,13.1
30956,43693,2025-08-31,Low,Bug,2.1,14.4
30957,18434,2024-12-19,Urgent,How To,4.5,27.9
30958,1552,2023-11-10,Low,Billing,5.6,12.2
30959,4075,2022-12-17,Low,Performance,5.1,34.1
30960,35238,2022-02-28,Medium,Performance,5.1,24.9
30961,35540,2022-01-20,Low,Performance,8.7,16.2
30962,7301,2025-02-17,Medium,How To,6.4,2.7
30963,13867,2025-08-29,Low,How To,1.6,15.5
30964,35935,2023-10-09,Medium,How To,6.5,9.6
30965,49635,2023-09-12,Medium,Integrations,13.6,9.2
30966,36496,2025-08-17,High,Bug,9.9,12.5
30967,7410,2024-09-10,Low,Bug,2.6,4.7
30968,5209,2022-08-27,Low,Billing,8.2,59.9
30969,38721,2022-09-18,Medium,Performance,1.0,18.9
30970,44310,2022-07-03,Medium,Billing,6.0,5.4
30971,45935,2023-09-28,High,How To,20.3,29.5
30972,1102,2025-04-07,Medium,Integrations,1.5,8.7
30973,18642,2023-07-31,Medium,Billing,1.3,28.6
30974,34091,2022-10-05,Medium,Bug,2.4,21.3
30975,14922,2023-02-08,High,Billing,7.7,9.3
30976,32590,2024-04-14,Low,How To,18.5,14.6
30977,30351,2025-04-23,Medium,Performance,6.5,34.3
30978,29593,2023-01-16,Low,How To,3.7,2.8
30979,27263,2022-08-03,Low,Integrations,7.0,11.5
30980,5960,2024-06-29,Low,Integrations,4.4,17.7
30981,36748,2022-03-01,Low,How To,3.8,9.1
30982,5212,2025-08-26,Low,Billing,5.3,31.5
30983,41436,2024-01-01,Medium,Integrations,6.2,18.1
30984,1734,2025-07-11,Medium,Billing,8.0,20.7
30985,45610,2024-07-07,High,Billing,9.7,43.8
30986,43646,2024-03-01,Medium,Billing,5.4,39.6
30987,37681,2022-07-29,Medium,How To,4.6,31.9
30988,15506,2025-08-24,Low,Integrations,2.1,22.1
30989,23406,2024-03-05,Medium,Integrations,1.9,11.5
30990,42633,2022-01-18,Medium,Performance,7.9,14.4
30991,27799,2024-05-27,Medium,Billing,6.0,14.2
30992,43359,2022-05-15,Low,Performance,3.1,30.9
30993,7143,2025-09-16,Low,How To,7.0,23.7
30994,27450,2023-11-07,Medium,How To,7.0,17.9
30995,40469,2024-10-20,Low,Bug,9.0,34.0
30996,21362,2023-08-05,Low,Integrations,5.5,18.5
30997,3530,2023-05-13,Low,Integrations,5.3,11.5
30998,11732,2025-03-21,Low,How To,5.4,26.4
30999,14857,2022-06-06,Low,Integrations,3.6,66.5
31000,42181,2023-08-24,Low,Integrations,4.3,25.9
31001,30404,2023-06-09,Low,Integrations,1.3,31.3
31002,37074,2022-02-18,Medium,Bug,9.9,36.0
31003,23622,2025-05-21,High,How To,5.7,8.3
31004,37461,2024-09-27,High,Performance,11.8,13.0
31005,3078,2023-10-08,Medium,Billing,1.8,36.1
31006,36248,2022-03-27,Low,Integrations,7.8,39.4
31007,14867,2023-03-23,Low,Billing,4.3,69.9
31008,11912,2024-07-23,Medium,Bug,7.6,1.8
31009,41160,2022-10-01,Low,Performance,21.4,19.2
31010,31703,2024-09-18,Medium,How To,8.2,6.0
31011,14313,2025-10-06,Medium,Bug,1.8,13.5
31012,46444,2024-09-10,Urgent,Integrations,6.2,38.2
31013,31654,2025-10-18,Low,Integrations,2.4,6.1
31014,14638,2023-11-28,Medium,Bug,6.1,44.2
31015,22743,2024-05-14,Low,Performance,4.2,27.8
31016,44848,2024-07-09,Low,Performance,2.4,56.1
31017,15022,2022-08-07,Low,Integrations,4.4,14.2
31018,32570,2023-10-23,Medium,Billing,20.4,28.9
31019,48313,2025-10-07,Medium,Bug,7.0,16.8
31020,42951,2024-03-03,Medium,Performance,5.2,6.5
31021,22527,2024-02-19,Medium,How To,2.5,11.1
31022,48053,2023-09-07,High,Integrations,5.6,9.1
31023,46088,2024-09-27,Medium,Integrations,3.9,20.5
31024,5469,2023-01-08,Medium,Performance,1.2,10.5
31025,34586,2024-03-13,High,How To,4.0,41.9
31026,35299,2023-10-21,Low,Integrations,1.9,67.1
31027,10051,2024-05-29,High,Billing,5.1,19.4
31028,34649,2022-05-08,Low,Integrations,3.1,9.7
31029,9096,2022-10-10,Low,Billing,3.7,26.9
31030,29433,2022-12-25,Low,Bug,7.7,28.4
31031,26820,2024-06-05,Low,How To,1.8,29.9
31032,34856,2022-11-13,High,Billing,2.5,8.3
31033,31963,2022-03-20,Low,Billing,6.0,30.9
31034,25599,2023-03-14,Medium,Billing,4.5,16.6
31035,30613,2022-04-17,Low,How To,6.6,25.7
31036,28145,2024-04-05,Low,How To,2.0,20.9
31037,45790,2022-11-09,Low,Performance,2.5,73.1
31038,21634,2024-04-07,High,Performance,1.9,14.9
31039,36306,2022-11-29,Urgent,How To,4.8,19.3
31040,46093,2022-11-07,Medium,Integrations,6.5,10.0
31041,29380,2022-05-17,Medium,Performance,8.1,9.6
31042,24145,2022-08-28,Medium,Performance,8.4,37.8
31043,32101,2024-06-04,Low,Performance,0.8,4.8
31044,34390,2025-07-24,Low,Performance,3.1,7.3
31045,34090,2022-09-12,Low,Bug,10.3,17.8
31046,30090,2022-07-10,Medium,Billing,3.8,7.0
31047,20899,2025-02-20,Medium,Performance,1.6,37.9
31048,40187,2024-11-30,Medium,Integrations,2.3,16.9
31049,23039,2024-08-11,Medium,How To,1.4,8.1
31050,6034,2022-03-26,Low,Billing,1.4,11.1
31051,25283,2022-07-14,Low,How To,4.4,37.8
31052,15153,2022-01-06,Low,Billing,1.5,44.4
31053,2532,2023-12-24,Medium,Bug,12.5,11.9
31054,40670,2024-04-23,High,How To,8.6,32.7
31055,8733,2024-07-20,Medium,Bug,9.7,2.6
31056,40879,2025-01-07,Low,Billing,0.8,18.3
31057,27990,2024-04-28,Medium,Bug,5.6,37.5
31058,10659,2024-10-09,Medium,Bug,18.7,12.3
31059,3323,2024-04-25,Low,Performance,5.3,33.1
31060,30593,2022-10-13,Low,Billing,3.5,58.5
31061,28275,2022-05-24,Medium,Integrations,6.2,27.8
31062,12466,2024-12-17,Low,Billing,2.7,24.5
31063,22782,2023-02-01,Low,Bug,2.5,25.6
31064,4104,2023-09-30,High,Billing,1.9,18.3
31065,32770,2024-10-18,High,Billing,5.8,28.2
31066,14778,2025-05-05,Medium,How To,16.1,7.9
31067,5413,2025-02-26,Medium,How To,4.7,11.7
31068,6520,2024-07-16,High,Performance,3.4,39.9
31069,17380,2023-02-02,Medium,Billing,3.4,13.7
31070,34577,2025-11-11,Medium,Bug,1.2,28.4
31071,33240,2023-02-01,Medium,Billing,3.3,26.1
31072,41384,2022-08-22,Medium,Billing,14.3,31.7
31073,28873,2023-05-27,Medium,Integrations,1.2,32.7
31074,29312,2024-12-30,Urgent,Bug,2.0,20.6
31075,2028,2023-09-21,High,How To,7.7,16.2
31076,9063,2022-06-09,Low,How To,0.8,30.2
31077,41772,2023-05-15,Low,Billing,3.6,21.0
31078,1058,2024-05-25,Low,Billing,2.8,23.0
31079,42249,2024-07-26,Low,Integrations,6.8,9.3
31080,11802,2023-03-29,Medium,Billing,1.4,54.9
31081,39569,2024-10-07,Medium,Bug,4.2,3.6
31082,40778,2023-08-21,Medium,How To,1.4,38.9
31083,9572,2025-11-24,High,Billing,3.8,15.0
31084,35944,2023-11-27,Low,Bug,2.8,9.4
31085,4456,2023-02-03,Low,Integrations,14.0,33.1
31086,547,2024-05-19,High,Billing,12.1,8.3
31087,22607,2023-09-08,Medium,Integrations,9.4,23.6
31088,13244,2025-08-24,Medium,Billing,6.1,19.8
31089,31193,2025-01-11,Low,Billing,12.5,10.7
31090,18590,2025-10-11,Low,Billing,3.7,24.7
31091,34390,2022-12-27,High,Billing,2.1,8.7
31092,47180,2023-03-22,Low,Performance,10.5,56.1
31093,45974,2022-01-27,Low,Performance,2.9,2.9
31094,6182,2022-04-15,Medium,Billing,0.5,7.1
31095,31916,2023-08-09,Medium,Billing,2.8,42.5
31096,31124,2024-08-24,Low,Performance,2.2,28.3
31097,30010,2022-02-15,High,Integrations,2.2,44.2
31098,31272,2024-03-21,High,Integrations,6.6,40.3
31099,2957,2024-02-07,Medium,Billing,0.2,23.8
31100,27418,2025-09-08,Medium,Integrations,12.4,23.7
31101,13077,2025-03-27,High,Integrations,5.2,23.9
31102,41969,2023-06-21,High,Billing,6.2,36.4
31103,20720,2024-11-19,Low,Performance,1.0,16.6
